0.	-0.819	1.649	0	0	-1.571
-0.0034999999999999996	-0.819	1.649	0	0	-1.571
-0.006999999999999999	-0.819	1.649	0	0	-1.571
-0.010499999999999999	-0.819	1.649	0	0	-1.571
-0.013999999999999999	-0.819	1.649	0	0	-1.571
-0.017499999999999998	-0.819	1.649	0	0	-1.571
-0.020999999999999998	-0.819	1.649	0	0	-1.571
-0.0245	-0.819	1.649	0	0	-1.571
-0.027999999999999997	-0.819	1.649	0	0	-1.571
-0.0315	-0.819	1.649	0	0	-1.571
-0.034999999999999996	-0.819	1.649	0	0	-1.571
-0.0385	-0.819	1.649	0	0	-1.571
-0.041999999999999996	-0.819	1.649	0	0	-1.571
-0.0455	-0.819	1.649	0	0	-1.571
-0.049	-0.819	1.649	0	0	-1.571
-0.0525	-0.819	1.649	0	0	-1.571
-0.055999999999999994	-0.819	1.649	0	0	-1.571
-0.0595	-0.819	1.649	0	0	-1.571
-0.063	-0.819	1.649	0	0	-1.571
-0.06649999999999999	-0.819	1.649	0	0	-1.571
-0.06999999999999999	-0.819	1.649	0	0	-1.571
-0.0735	-0.819	1.649	0	0	-1.571
-0.077	-0.819	1.649	0	0	-1.571
-0.0805	-0.819	1.649	0	0	-1.571
-0.08399999999999999	-0.819	1.649	0	0	-1.571
-0.0875	-0.819	1.649	0	0	-1.571
-0.091	-0.819	1.649	0	0	-1.571
-0.0945	-0.819	1.649	0	0	-1.571
-0.098	-0.819	1.649	0	0	-1.571
-0.10149999999999999	-0.819	1.649	0	0	-1.571
-0.105	-0.819	1.649	0	0	-1.571
-0.1085	-0.819	1.649	0	0	-1.571
-0.11199999999999999	-0.819	1.649	0	0	-1.571
-0.11549999999999999	-0.819	1.649	0	0	-1.571
-0.119	-0.819	1.649	0	0	-1.571
-0.12249999999999998	-0.819	1.649	0	0	-1.571
-0.126	-0.819	1.649	0	0	-1.571
-0.1295	-0.819	1.649	0	0	-1.571
-0.13299999999999998	-0.819	1.649	0	0	-1.571
-0.13649999999999998	-0.819	1.649	0	0	-1.571
-0.13999999999999999	-0.819	1.649	0	0	-1.571
-0.1435	-0.819	1.649	0	0	-1.571
-0.147	-0.819	1.649	0	0	-1.571
-0.1505	-0.819	1.649	0	0	-1.571
-0.154	-0.819	1.649	0	0	-1.571
-0.1575	-0.819	1.649	0	0	-1.571
-0.161	-0.819	1.649	0	0	-1.571
-0.16449999999999998	-0.819	1.649	0	0	-1.571
-0.16799999999999998	-0.819	1.649	0	0	-1.571
-0.17149999999999999	-0.819	1.649	0	0	-1.571
-0.175	-0.819	1.649	0	0	-1.571
-0.1785	-0.819	1.649	0	0	-1.571
-0.182	-0.819	1.649	0	0	-1.571
-0.1855	-0.819	1.649	0	0	-1.571
-0.189	-0.819	1.649	0	0	-1.571
-0.1925	-0.819	1.649	0	0	-1.571
-0.196	-0.819	1.649	0	0	-1.571
-0.19949999999999998	-0.819	1.649	0	0	-1.571
-0.20299999999999999	-0.819	1.649	0	0	-1.571
-0.2065	-0.819	1.649	0	0	-1.571
-0.21	-0.819	1.649	0	0	-1.571
-0.2135	-0.819	1.649	0	0	-1.571
-0.217	-0.819	1.649	0	0	-1.571
-0.22049999999999997	-0.819	1.649	0	0	-1.571
-0.22399999999999998	-0.819	1.649	0	0	-1.571
-0.22749999999999998	-0.819	1.649	0	0	-1.571
-0.23099999999999998	-0.819	1.649	0	0	-1.571
-0.2345	-0.819	1.649	0	0	-1.571
-0.238	-0.819	1.649	0	0	-1.571
-0.24149999999999996	-0.819	1.649	0	0	-1.571
-0.24499999999999997	-0.819	1.649	0	0	-1.571
-0.24849999999999997	-0.819	1.649	0	0	-1.571
-0.252	-0.819	1.649	0	0	-1.571
-0.2555	-0.819	1.649	0	0	-1.571
-0.259	-0.819	1.649	0	0	-1.571
-0.26249999999999996	-0.819	1.649	0	0	-1.571
-0.26599999999999996	-0.819	1.649	0	0	-1.571
-0.26949999999999996	-0.819	1.649	0	0	-1.571
-0.27299999999999996	-0.819	1.649	0	0	-1.571
-0.27649999999999997	-0.819	1.649	0	0	-1.571
-0.27999999999999997	-0.819	1.649	0	0	-1.571
-0.2835	-0.819	1.649	0	0	-1.571
-0.287	-0.819	1.649	0	0	-1.571
-0.2905	-0.819	1.649	0	0	-1.571
-0.294	-0.819	1.649	0	0	-1.571
-0.2975	-0.819	1.649	0	0	-1.571
-0.301	-0.819	1.649	0	0	-1.571
-0.3045	-0.819	1.649	0	0	-1.571
-0.308	-0.819	1.649	0	0	-1.571
-0.3115	-0.819	1.649	0	0	-1.571
-0.315	-0.819	1.649	0	0	-1.571
-0.3185	-0.819	1.649	0	0	-1.571
-0.322	-0.819	1.649	0	0	-1.571
-0.3255	-0.819	1.649	0	0	-1.571
-0.32899999999999996	-0.819	1.649	0	0	-1.571
-0.33249999999999996	-0.819	1.649	0	0	-1.571
-0.33599999999999997	-0.819	1.649	0	0	-1.571
-0.33949999999999997	-0.819	1.649	0	0	-1.571
-0.34299999999999997	-0.819	1.649	0	0	-1.571
-0.3465	-0.819	1.649	0	0	-1.571
-0.35	-0.819	1.649	0	0	-1.571
-0.35	-0.819	1.649	0	0.01	-1.571
-0.35	-0.819	1.649	0	0.02	-1.571
-0.35	-0.819	1.649	0	0.03	-1.571
-0.35	-0.819	1.649	0	0.04	-1.571
-0.35	-0.819	1.649	0	0.05	-1.571
-0.35	-0.819	1.649	0	0.06	-1.571
-0.35	-0.819	1.649	0	0.07	-1.571
-0.35	-0.819	1.649	0	0.08	-1.571
-0.35	-0.819	1.649	0	0.09	-1.571
-0.35	-0.819	1.649	0	0.10	-1.571
-0.35	-0.819	1.649	0	0.11	-1.571
-0.35	-0.819	1.649	0	0.12	-1.571
-0.35	-0.819	1.649	0	0.13	-1.571
-0.35	-0.819	1.649	0	0.14	-1.571
-0.35	-0.819	1.649	0	0.15	-1.571
-0.35	-0.819	1.649	0	0.16	-1.571
-0.35	-0.819	1.649	0	0.17	-1.571
-0.35	-0.819	1.649	0	0.18	-1.571
-0.35	-0.819	1.649	0	0.19	-1.571
-0.35	-0.819	1.649	0	0.20	-1.571
-0.35	-0.819	1.649	0	0.21	-1.571
-0.35	-0.819	1.649	0	0.22	-1.571
-0.35	-0.819	1.649	0	0.23	-1.571
-0.35	-0.819	1.649	0	0.24	-1.571
-0.35	-0.819	1.649	0	0.25	-1.571
-0.35	-0.819	1.649	0	0.26	-1.571
-0.35	-0.819	1.649	0	0.27	-1.571
-0.35	-0.819	1.649	0	0.28	-1.571
-0.35	-0.819	1.649	0	0.29	-1.571
-0.35	-0.819	1.649	0	0.30	-1.571
-0.35	-0.819	1.649	0	0.31	-1.571
-0.35	-0.819	1.649	0	0.32	-1.571
-0.35	-0.819	1.649	0	0.33	-1.571
-0.35	-0.819	1.649	0	0.34	-1.571
-0.35	-0.819	1.649	0	0.35	-1.571
-0.35	-0.819	1.649	0	0.36	-1.571
-0.35	-0.819	1.649	0	0.37	-1.571
-0.35	-0.819	1.649	0	0.38	-1.571
-0.35	-0.819	1.649	0	0.39	-1.571
-0.35	-0.819	1.649	0	0.40	-1.571
-0.35	-0.819	1.649	0	0.41	-1.571
-0.35	-0.819	1.649	0	0.42	-1.571
-0.35	-0.819	1.649	0	0.43	-1.571
-0.35	-0.819	1.649	0	0.44	-1.571
-0.35	-0.819	1.649	0	0.45	-1.571
-0.35	-0.819	1.649	0	0.46	-1.571
-0.35	-0.819	1.649	0	0.47	-1.571
-0.35	-0.819	1.649	0	0.48	-1.571
-0.35	-0.819	1.649	0	0.49	-1.571
-0.35	-0.819	1.649	0	0.50	-1.571
-0.35	-0.819	1.649	0	0.51	-1.571
-0.35	-0.819	1.649	0	0.52	-1.571
-0.35	-0.819	1.649	0	0.53	-1.571
-0.35	-0.819	1.649	0	0.54	-1.571
-0.35	-0.819	1.649	0	0.55	-1.571
-0.35	-0.819	1.649	0	0.56	-1.571
-0.35	-0.819	1.649	0	0.57	-1.571
-0.35	-0.819	1.649	0	0.58	-1.571
-0.35	-0.819	1.649	0	0.59	-1.571
-0.35	-0.819	1.649	0	0.60	-1.571
-0.35	-0.819	1.649	0	0.61	-1.571
-0.35	-0.819	1.649	0	0.62	-1.571
-0.35	-0.819	1.649	0	0.63	-1.571
-0.35	-0.819	1.649	0	0.64	-1.571
-0.35	-0.819	1.649	0	0.65	-1.571
-0.35	-0.819	1.649	0	0.66	-1.571
-0.35	-0.819	1.649	0	0.67	-1.571
-0.35	-0.819	1.649	0	0.68	-1.571
-0.35	-0.819	1.649	0	0.69	-1.571
-0.35	-0.819	1.649	0	0.70	-1.571
-0.35	-0.819	1.649	0	0.71	-1.571
-0.35	-0.819	1.649	0	0.72	-1.571
-0.35	-0.819	1.649	0	0.73	-1.571
-0.35	-0.819	1.649	0	0.74	-1.571
-0.35	-0.819	1.649	0	0.75	-1.571
-0.35	-0.819	1.649	0	0.76	-1.571
-0.35	-0.819	1.649	0	0.77	-1.571
-0.35	-0.819	1.649	0	0.78	-1.571
-0.35	-0.819	1.649	0	0.79	-1.571
-0.35	-0.819	1.649	0	0.80	-1.571
-0.35	-0.819	1.649	0	0.81	-1.571
-0.35	-0.819	1.649	0	0.82	-1.571
-0.35	-0.819	1.649	0	0.83	-1.571
-0.35	-0.819	1.649	0	0.84	-1.571
-0.35	-0.819	1.649	0	0.85	-1.571
-0.35	-0.819	1.649	0	0.86	-1.571
-0.35	-0.819	1.649	0	0.87	-1.571
-0.35	-0.819	1.649	0	0.88	-1.571
-0.35	-0.819	1.649	0	0.89	-1.571
-0.35	-0.819	1.649	0	0.90	-1.571
-0.35	-0.819	1.649	0	0.91	-1.571
-0.35	-0.819	1.649	0	0.92	-1.571
-0.35	-0.819	1.649	0	0.93	-1.571
-0.35	-0.819	1.649	0	0.94	-1.571
-0.35	-0.819	1.649	0	0.95	-1.571
-0.35	-0.819	1.649	0	0.96	-1.571
-0.35	-0.819	1.649	0	0.97	-1.571
-0.35	-0.819	1.649	0	0.98	-1.571
-0.35	-0.819	1.649	0	0.99	-1.571
-0.35	-0.819	1.649	0	1	-1.571
-0.3465	-0.819	1.6505	0	1	-1.571
-0.34299999999999997	-0.819	1.652	0	1	-1.571
-0.33949999999999997	-0.819	1.6535	0	1	-1.571
-0.33599999999999997	-0.819	1.655	0	1	-1.571
-0.33249999999999996	-0.819	1.6565	0	1	-1.571
-0.32899999999999996	-0.819	1.658	0	1	-1.571
-0.32549999999999996	-0.819	1.6595	0	1	-1.571
-0.32199999999999995	-0.819	1.661	0	1	-1.571
-0.3185	-0.819	1.6625	0	1	-1.571
-0.315	-0.819	1.664	0	1	-1.571
-0.3115	-0.819	1.6655	0	1	-1.571
-0.308	-0.819	1.667	0	1	-1.571
-0.3045	-0.819	1.6685	0	1	-1.571
-0.301	-0.819	1.67	0	1	-1.571
-0.2975	-0.819	1.6715	0	1	-1.571
-0.294	-0.819	1.673	0	1	-1.571
-0.2905	-0.819	1.6745	0	1	-1.571
-0.287	-0.819	1.676	0	1	-1.571
-0.2835	-0.819	1.6775	0	1	-1.571
-0.27999999999999997	-0.819	1.679	0	1	-1.571
-0.27649999999999997	-0.819	1.6805	0	1	-1.571
-0.27299999999999996	-0.819	1.682	0	1	-1.571
-0.26949999999999996	-0.819	1.6835	0	1	-1.571
-0.266	-0.819	1.685	0	1	-1.571
-0.26249999999999996	-0.819	1.6865	0	1	-1.571
-0.259	-0.819	1.688	0	1	-1.571
-0.25549999999999995	-0.819	1.6895	0	1	-1.571
-0.252	-0.819	1.691	0	1	-1.571
-0.2485	-0.819	1.6925	0	1	-1.571
-0.245	-0.819	1.694	0	1	-1.571
-0.2415	-0.819	1.6955	0	1	-1.571
-0.238	-0.819	1.697	0	1	-1.571
-0.2345	-0.819	1.6985	0	1	-1.571
-0.23099999999999998	-0.819	1.7	0	1	-1.571
-0.22749999999999998	-0.819	1.7015	0	1	-1.571
-0.22399999999999998	-0.819	1.703	0	1	-1.571
-0.22049999999999997	-0.819	1.7045	0	1	-1.571
-0.217	-0.819	1.706	0	1	-1.571
-0.2135	-0.819	1.7075	0	1	-1.571
-0.21	-0.819	1.709	0	1	-1.571
-0.2065	-0.819	1.7105	0	1	-1.571
-0.20299999999999999	-0.819	1.712	0	1	-1.571
-0.19949999999999998	-0.819	1.7135	0	1	-1.571
-0.19599999999999998	-0.819	1.715	0	1	-1.571
-0.19249999999999998	-0.819	1.7165	0	1	-1.571
-0.18899999999999997	-0.819	1.718	0	1	-1.571
-0.1855	-0.819	1.7195	0	1	-1.571
-0.182	-0.819	1.721	0	1	-1.571
-0.1785	-0.819	1.7225	0	1	-1.571
-0.175	-0.819	1.724	0	1	-1.571
-0.17149999999999999	-0.819	1.7255	0	1	-1.571
-0.16799999999999998	-0.819	1.7269999999999999	0	1	-1.571
-0.16449999999999998	-0.819	1.7285	0	1	-1.571
-0.16099999999999998	-0.819	1.73	0	1	-1.571
-0.15749999999999997	-0.819	1.7315	0	1	-1.571
-0.15399999999999997	-0.819	1.733	0	1	-1.571
-0.1505	-0.819	1.7345	0	1	-1.571
-0.147	-0.819	1.736	0	1	-1.571
-0.1435	-0.819	1.7375	0	1	-1.571
-0.13999999999999999	-0.819	1.7389999999999999	0	1	-1.571
-0.13649999999999998	-0.819	1.7405	0	1	-1.571
-0.13299999999999998	-0.819	1.742	0	1	-1.571
-0.1295	-0.819	1.7435	0	1	-1.571
-0.126	-0.819	1.7449999999999999	0	1	-1.571
-0.1225	-0.819	1.7465	0	1	-1.571
-0.119	-0.819	1.748	0	1	-1.571
-0.11549999999999999	-0.819	1.7495	0	1	-1.571
-0.11199999999999999	-0.819	1.751	0	1	-1.571
-0.10850000000000001	-0.819	1.7525	0	1	-1.571
-0.10500000000000001	-0.819	1.754	0	1	-1.571
-0.1015	-0.819	1.7555	0	1	-1.571
-0.09799999999999998	-0.819	1.757	0	1	-1.571
-0.09449999999999997	-0.819	1.7585	0	1	-1.571
-0.09099999999999997	-0.819	1.76	0	1	-1.571
-0.08750000000000002	-0.819	1.7614999999999998	0	1	-1.571
-0.08400000000000002	-0.819	1.763	0	1	-1.571
-0.08050000000000002	-0.819	1.7645	0	1	-1.571
-0.07700000000000001	-0.819	1.766	0	1	-1.571
-0.07350000000000001	-0.819	1.7675	0	1	-1.571
-0.07	-0.819	1.769	0	1	-1.571
-0.0665	-0.819	1.7705	0	1	-1.571
-0.063	-0.819	1.772	0	1	-1.571
-0.0595	-0.819	1.7734999999999999	0	1	-1.571
